item,price,year,month,day,dow,is_holiday,corporation_A,corporation_B,corporation_C,corporation_D,corporation_E,corporation_F,location_J,location_S
TG,1287.0,2020,12,5,5,0,1,0,0,0,0,0,1,0
TG,1238.0,2020,12,7,0,0,1,0,0,0,0,0,1,0
TG,1268.0,2020,12,8,1,0,1,0,0,0,0,0,1,0
TG,1341.0,2021,1,4,0,0,1,0,0,0,0,0,1,0
TG,1298.0,2021,1,5,1,0,1,0,0,0,0,0,1,0
TG,1391.0,2021,1,6,2,0,1,0,0,0,0,0,1,0
TG,1383.0,2021,1,7,3,0,1,0,0,0,0,0,1,0
TG,1144.0,2021,1,8,4,0,1,0,0,0,0,0,1,0
TG,1521.0,2021,1,9,5,0,1,0,0,0,0,0,1,0
TG,1306.0,2021,1,11,0,0,1,0,0,0,0,0,1,0
TG,1629.0,2021,1,12,1,0,1,0,0,0,0,0,1,0
TG,1786.0,2021,1,13,2,0,1,0,0,0,0,0,1,0
TG,1737.0,2021,1,14,3,0,1,0,0,0,0,0,1,0
TG,1774.0,2021,1,15,4,0,1,0,0,0,0,0,1,0
TG,1499.0,2021,1,16,5,0,1,0,0,0,0,0,1,0
TG,1589.0,2021,1,18,0,0,1,0,0,0,0,0,1,0
TG,1446.0,2021,1,19,1,0,1,0,0,0,0,0,1,0
TG,1101.0,2021,1,20,2,0,1,0,0,0,0,0,1,0
TG,1428.0,2021,1,21,3,0,1,0,0,0,0,0,1,0
TG,1058.0,2021,1,22,4,0,1,0,0,0,0,0,1,0
TG,1153.0,2021,1,23,5,0,1,0,0,0,0,0,1,0
TG,1237.0,2021,1,25,0,0,1,0,0,0,0,0,1,0
TG,1479.0,2021,1,26,1,0,1,0,0,0,0,0,1,0
TG,1244.0,2021,1,27,2,0,1,0,0,0,0,0,1,0
TG,1219.0,2021,1,28,3,0,1,0,0,0,0,0,1,0
TG,1213.0,2021,1,29,4,0,1,0,0,0,0,0,1,0
TG,1718.0,2021,1,30,5,0,1,0,0,0,0,0,1,0
TG,1553.0,2021,2,1,0,0,1,0,0,0,0,0,1,0
TG,1272.0,2021,2,2,1,0,1,0,0,0,0,0,1,0
TG,1147.0,2021,2,3,2,0,1,0,0,0,0,0,1,0
TG,1245.0,2021,2,4,3,0,1,0,0,0,0,0,1,0
TG,2328.0,2021,2,5,4,0,1,0,0,0,0,0,1,0
TG,2106.0,2021,2,6,5,0,1,0,0,0,0,0,1,0
TG,2117.0,2021,2,8,0,0,1,0,0,0,0,0,1,0
TG,1726.0,2021,2,9,1,0,1,0,0,0,0,0,1,0
TG,1422.0,2021,2,10,2,0,1,0,0,0,0,0,1,0
TG,716.0,2021,2,11,3,1,1,0,0,0,0,0,1,0
TG,1716.0,2021,2,15,0,0,1,0,0,0,0,0,1,0
TG,2341.0,2021,2,16,1,0,1,0,0,0,0,0,1,0
TG,1874.0,2021,2,17,2,0,1,0,0,0,0,0,1,0
TG,1860.0,2021,2,18,3,0,1,0,0,0,0,0,1,0
TG,1575.0,2021,2,19,4,0,1,0,0,0,0,0,1,0
TG,1936.0,2021,2,20,5,0,1,0,0,0,0,0,1,0
TG,1784.0,2021,2,22,0,0,1,0,0,0,0,0,1,0
TG,1557.0,2021,2,23,1,0,1,0,0,0,0,0,1,0
TG,955.0,2021,2,24,2,0,1,0,0,0,0,0,1,0
TG,1211.0,2021,2,25,3,0,1,0,0,0,0,0,1,0
TG,1611.0,2021,2,26,4,0,1,0,0,0,0,0,1,0
TG,807.0,2021,2,27,5,0,1,0,0,0,0,0,1,0
TG,854.0,2021,3,1,0,1,1,0,0,0,0,0,1,0
TG,1154.0,2021,3,2,1,0,1,0,0,0,0,0,1,0
TG,3106.0,2021,3,3,2,0,1,0,0,0,0,0,1,0
TG,3233.0,2021,3,4,3,0,1,0,0,0,0,0,1,0
TG,1390.0,2021,3,5,4,0,1,0,0,0,0,0,1,0
TG,1540.0,2021,3,6,5,0,1,0,0,0,0,0,1,0
TG,1182.0,2021,3,8,0,0,1,0,0,0,0,0,1,0
TG,2525.0,2021,3,9,1,0,1,0,0,0,0,0,1,0
TG,1171.0,2021,3,10,2,0,1,0,0,0,0,0,1,0
TG,2126.0,2021,3,11,3,0,1,0,0,0,0,0,1,0
TG,1805.0,2021,3,12,4,0,1,0,0,0,0,0,1,0
TG,1715.0,2021,3,13,5,0,1,0,0,0,0,0,1,0
TG,1879.0,2021,3,15,0,0,1,0,0,0,0,0,1,0
TG,2047.0,2021,3,16,1,0,1,0,0,0,0,0,1,0
TG,3861.0,2021,3,17,2,0,1,0,0,0,0,0,1,0
TG,4369.0,2021,3,18,3,0,1,0,0,0,0,0,1,0
TG,2749.0,2021,3,19,4,0,1,0,0,0,0,0,1,0
TG,2245.0,2021,3,20,5,0,1,0,0,0,0,0,1,0
TG,2900.0,2021,3,22,0,0,1,0,0,0,0,0,1,0
TG,2033.0,2021,3,23,1,0,1,0,0,0,0,0,1,0
TG,1570.0,2021,3,24,2,0,1,0,0,0,0,0,1,0
TG,2575.0,2021,3,25,3,0,1,0,0,0,0,0,1,0
TG,3205.0,2021,3,26,4,0,1,0,0,0,0,0,1,0
TG,5582.0,2021,3,27,5,0,1,0,0,0,0,0,1,0
TG,7746.0,2021,3,29,0,0,1,0,0,0,0,0,1,0
TG,5296.0,2021,3,30,1,0,1,0,0,0,0,0,1,0
TG,3651.0,2021,3,31,2,0,1,0,0,0,0,0,1,0
TG,4684.0,2021,4,1,3,0,1,0,0,0,0,0,1,0
TG,4257.0,2021,4,2,4,0,1,0,0,0,0,0,1,0
TG,3870.0,2021,4,3,5,0,1,0,0,0,0,0,1,0
TG,4910.0,2021,4,6,1,0,1,0,0,0,0,0,1,0
TG,5314.0,2021,4,7,2,0,1,0,0,0,0,0,1,0
TG,5880.0,2021,4,8,3,0,1,0,0,0,0,0,1,0
TG,6431.0,2021,4,9,4,0,1,0,0,0,0,0,1,0
TG,4463.0,2021,4,10,5,0,1,0,0,0,0,0,1,0
TG,6708.0,2021,4,12,0,0,1,0,0,0,0,0,1,0
TG,6013.0,2021,4,13,1,0,1,0,0,0,0,0,1,0
TG,6243.0,2021,4,14,2,0,1,0,0,0,0,0,1,0
TG,4362.0,2021,4,15,3,0,1,0,0,0,0,0,1,0
TG,4185.0,2021,4,16,4,0,1,0,0,0,0,0,1,0
TG,5430.0,2021,4,17,5,0,1,0,0,0,0,0,1,0
TG,6897.0,2021,4,19,0,0,1,0,0,0,0,0,1,0
TG,7212.0,2021,4,20,1,0,1,0,0,0,0,0,1,0
TG,6959.0,2021,4,21,2,0,1,0,0,0,0,0,1,0
TG,6107.0,2021,4,22,3,0,1,0,0,0,0,0,1,0
TG,7408.0,2021,4,23,4,0,1,0,0,0,0,0,1,0
TG,6866.0,2021,4,24,5,0,1,0,0,0,0,0,1,0
TG,9333.0,2021,4,26,0,0,1,0,0,0,0,0,1,0
TG,7347.0,2021,4,28,2,0,1,0,0,0,0,0,1,0
TG,11704.0,2021,4,30,4,0,1,0,0,0,0,0,1,0
TG,10733.0,2021,5,1,5,0,1,0,0,0,0,0,1,0
TG,7985.0,2021,5,3,0,0,1,0,0,0,0,0,1,0
TG,7381.0,2021,5,4,1,0,1,0,0,0,0,0,1,0
TG,9017.0,2021,5,5,2,1,1,0,0,0,0,0,1,0
TG,8663.0,2021,5,6,3,0,1,0,0,0,0,0,1,0
TG,9746.0,2021,5,7,4,0,1,0,0,0,0,0,1,0
TG,9333.0,2021,5,10,0,0,1,0,0,0,0,0,1,0
TG,9729.0,2021,5,11,1,0,1,0,0,0,0,0,1,0
TG,11207.0,2021,5,12,2,0,1,0,0,0,0,0,1,0
TG,9089.0,2021,5,13,3,0,1,0,0,0,0,0,1,0
TG,9000.0,2021,5,14,4,0,1,0,0,0,0,0,1,0
TG,9325.0,2021,5,15,5,0,1,0,0,0,0,0,1,0
TG,6703.0,2021,5,18,1,0,1,0,0,0,0,0,1,0
TG,10667.0,2021,5,19,2,1,1,0,0,0,0,0,1,0
TG,9417.0,2021,5,20,3,0,1,0,0,0,0,0,1,0
TG,9224.0,2021,5,21,4,0,1,0,0,0,0,0,1,0
TG,8368.0,2021,5,24,0,0,1,0,0,0,0,0,1,0
TG,9559.0,2021,5,25,1,0,1,0,0,0,0,0,1,0
TG,7920.0,2021,5,26,2,0,1,0,0,0,0,0,1,0
TG,9333.0,2021,5,27,3,0,1,0,0,0,0,0,1,0
TG,10356.0,2021,5,28,4,0,1,0,0,0,0,0,1,0
TG,8640.0,2021,5,29,5,0,1,0,0,0,0,0,1,0
TG,7984.0,2021,5,31,0,0,1,0,0,0,0,0,1,0
TG,9560.0,2021,6,2,2,0,1,0,0,0,0,0,1,0
TG,9909.0,2021,6,3,3,0,1,0,0,0,0,0,1,0
TG,8780.0,2021,6,5,5,0,1,0,0,0,0,0,1,0
TG,7713.0,2021,6,8,1,0,1,0,0,0,0,0,1,0
TG,7829.0,2021,6,10,3,0,1,0,0,0,0,0,1,0
TG,7208.0,2021,6,12,5,0,1,0,0,0,0,0,1,0
TG,8853.0,2021,6,14,0,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,6,16,2,0,1,0,0,0,0,0,1,0
TG,7897.0,2021,6,17,3,0,1,0,0,0,0,0,1,0
TG,7238.0,2021,6,18,4,0,1,0,0,0,0,0,1,0
TG,7079.0,2021,6,19,5,0,1,0,0,0,0,0,1,0
TG,8873.0,2021,6,22,1,0,1,0,0,0,0,0,1,0
TG,7000.0,2021,6,23,2,0,1,0,0,0,0,0,1,0
TG,8156.0,2021,6,24,3,0,1,0,0,0,0,0,1,0
TG,6793.0,2021,6,25,4,0,1,0,0,0,0,0,1,0
TG,7031.0,2021,6,26,5,0,1,0,0,0,0,0,1,0
TG,6441.0,2021,6,28,0,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,6,29,1,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,6,30,2,0,1,0,0,0,0,0,1,0
TG,8114.0,2021,7,1,3,0,1,0,0,0,0,0,1,0
TG,6906.0,2021,7,2,4,0,1,0,0,0,0,0,1,0
TG,7270.0,2021,7,3,5,0,1,0,0,0,0,0,1,0
TG,8166.0,2021,7,5,0,0,1,0,0,0,0,0,1,0
TG,8200.0,2021,7,6,1,0,1,0,0,0,0,0,1,0
TG,8142.0,2021,7,7,2,0,1,0,0,0,0,0,1,0
TG,7477.0,2021,7,8,3,0,1,0,0,0,0,0,1,0
TG,8090.0,2021,7,9,4,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,7,10,5,0,1,0,0,0,0,0,1,0
TG,6961.0,2021,7,12,0,0,1,0,0,0,0,0,1,0
TG,5754.0,2021,7,13,1,0,1,0,0,0,0,0,1,0
TG,6557.0,2021,7,14,2,0,1,0,0,0,0,0,1,0
TG,7528.0,2021,7,15,3,0,1,0,0,0,0,0,1,0
TG,8208.0,2021,7,16,4,0,1,0,0,0,0,0,1,0
TG,6148.0,2021,7,17,5,0,1,0,0,0,0,0,1,0
TG,7812.0,2021,7,19,0,0,1,0,0,0,0,0,1,0
TG,7380.0,2021,7,20,1,0,1,0,0,0,0,0,1,0
TG,7318.0,2021,7,21,2,0,1,0,0,0,0,0,1,0
TG,6383.0,2021,7,22,3,0,1,0,0,0,0,0,1,0
TG,5405.0,2021,7,23,4,0,1,0,0,0,0,0,1,0
TG,7968.0,2021,7,24,5,0,1,0,0,0,0,0,1,0
TG,4854.0,2021,7,26,0,0,1,0,0,0,0,0,1,0
TG,7212.0,2021,7,27,1,0,1,0,0,0,0,0,1,0
TG,7987.0,2021,7,29,3,0,1,0,0,0,0,0,1,0
TG,8193.0,2021,7,31,5,0,1,0,0,0,0,0,1,0
TG,5799.0,2021,8,2,0,0,1,0,0,0,0,0,1,0
TG,7023.0,2021,8,3,1,0,1,0,0,0,0,0,1,0
TG,8217.0,2021,8,4,2,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,8,5,3,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,8,9,0,0,1,0,0,0,0,0,1,0
TG,8020.0,2021,8,10,1,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,8,11,2,0,1,0,0,0,0,0,1,0
TG,7443.0,2021,8,12,3,0,1,0,0,0,0,0,1,0
TG,9627.0,2021,8,13,4,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,8,14,5,0,1,0,0,0,0,0,1,0
TG,7611.0,2021,8,16,0,0,1,0,0,0,0,0,1,0
TG,2050.0,2021,8,17,1,0,1,0,0,0,0,0,1,0
TG,8181.0,2021,8,18,2,0,1,0,0,0,0,0,1,0
TG,8603.0,2021,8,19,3,0,1,0,0,0,0,0,1,0
TG,8602.0,2021,8,20,4,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,8,21,5,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,8,23,0,0,1,0,0,0,0,0,1,0
TG,8366.0,2021,8,24,1,0,1,0,0,0,0,0,1,0
TG,6145.0,2021,8,25,2,0,1,0,0,0,0,0,1,0
TG,8770.0,2021,8,26,3,0,1,0,0,0,0,0,1,0
TG,5236.0,2021,8,27,4,0,1,0,0,0,0,0,1,0
TG,6257.0,2021,8,28,5,0,1,0,0,0,0,0,1,0
TG,7993.0,2021,8,31,1,0,1,0,0,0,0,0,1,0
TG,7667.0,2021,9,1,2,0,1,0,0,0,0,0,1,0
TG,8560.0,2021,9,2,3,0,1,0,0,0,0,0,1,0
TG,6667.0,2021,9,3,4,0,1,0,0,0,0,0,1,0
TG,8668.0,2021,9,7,1,0,1,0,0,0,0,0,1,0
TG,7222.0,2021,9,8,2,0,1,0,0,0,0,0,1,0
TG,8643.0,2021,9,9,3,0,1,0,0,0,0,0,1,0
TG,9163.0,2021,9,10,4,0,1,0,0,0,0,0,1,0
TG,7679.0,2021,9,11,5,0,1,0,0,0,0,0,1,0
TG,3743.0,2021,9,13,0,0,1,0,0,0,0,0,1,0
TG,4318.0,2021,9,14,1,0,1,0,0,0,0,0,1,0
TG,6124.0,2021,9,15,2,0,1,0,0,0,0,0,1,0
TG,5592.0,2021,9,16,3,0,1,0,0,0,0,0,1,0
TG,5914.0,2021,9,17,4,0,1,0,0,0,0,0,1,0
TG,3606.0,2021,9,18,5,0,1,0,0,0,0,0,1,0
TG,6028.0,2021,9,24,4,0,1,0,0,0,0,0,1,0
TG,5977.0,2021,9,25,5,0,1,0,0,0,0,0,1,0
TG,1967.0,2021,9,27,0,0,1,0,0,0,0,0,1,0
TG,6002.0,2021,9,28,1,0,1,0,0,0,0,0,1,0
TG,7994.0,2021,9,29,2,0,1,0,0,0,0,0,1,0
TG,8614.0,2021,9,30,3,0,1,0,0,0,0,0,1,0
TG,1851.0,2021,10,1,4,0,1,0,0,0,0,0,1,0
TG,1237.0,2021,10,2,5,0,1,0,0,0,0,0,1,0
TG,2613.0,2021,10,4,0,0,1,0,0,0,0,0,1,0
TG,5256.0,2021,10,5,1,0,1,0,0,0,0,0,1,0
TG,1248.0,2021,10,6,2,0,1,0,0,0,0,0,1,0
TG,2193.0,2021,10,7,3,0,1,0,0,0,0,0,1,0
TG,1439.0,2021,10,8,4,0,1,0,0,0,0,0,1,0
TG,1600.0,2021,10,9,5,1,1,0,0,0,0,0,1,0
TG,1195.0,2021,10,11,0,0,1,0,0,0,0,0,1,0
TG,2077.0,2021,10,12,1,0,1,0,0,0,0,0,1,0
TG,2169.0,2021,10,13,2,0,1,0,0,0,0,0,1,0
TG,1371.0,2021,10,14,3,0,1,0,0,0,0,0,1,0
TG,1518.0,2021,10,15,4,0,1,0,0,0,0,0,1,0
TG,1709.0,2021,10,16,5,0,1,0,0,0,0,0,1,0
TG,1278.0,2021,10,18,0,0,1,0,0,0,0,0,1,0
TG,1358.0,2021,10,19,1,0,1,0,0,0,0,0,1,0
TG,859.0,2021,10,20,2,0,1,0,0,0,0,0,1,0
TG,1315.0,2021,10,21,3,0,1,0,0,0,0,0,1,0
TG,1607.0,2021,10,22,4,0,1,0,0,0,0,0,1,0
TG,1850.0,2021,10,23,5,0,1,0,0,0,0,0,1,0
TG,1636.0,2021,10,25,0,0,1,0,0,0,0,0,1,0
TG,1198.0,2021,10,26,1,0,1,0,0,0,0,0,1,0
TG,1171.0,2021,10,27,2,0,1,0,0,0,0,0,1,0
TG,1252.0,2021,10,28,3,0,1,0,0,0,0,0,1,0
TG,1580.0,2021,10,29,4,0,1,0,0,0,0,0,1,0
TG,1382.0,2021,10,30,5,0,1,0,0,0,0,0,1,0
TG,1135.0,2021,11,1,0,0,1,0,0,0,0,0,1,0
TG,958.0,2021,11,2,1,0,1,0,0,0,0,0,1,0
TG,870.0,2021,11,3,2,0,1,0,0,0,0,0,1,0
TG,1005.0,2021,11,4,3,0,1,0,0,0,0,0,1,0
TG,1052.0,2021,11,5,4,0,1,0,0,0,0,0,1,0
TG,973.0,2021,11,6,5,0,1,0,0,0,0,0,1,0
TG,1092.0,2021,11,8,0,0,1,0,0,0,0,0,1,0
TG,848.0,2021,11,9,1,0,1,0,0,0,0,0,1,0
TG,1230.0,2021,11,10,2,0,1,0,0,0,0,0,1,0
TG,1127.0,2021,11,11,3,0,1,0,0,0,0,0,1,0
TG,1125.0,2021,11,12,4,0,1,0,0,0,0,0,1,0
TG,2215.0,2021,11,13,5,0,1,0,0,0,0,0,1,0
TG,1896.0,2021,11,15,0,0,1,0,0,0,0,0,1,0
TG,1517.0,2021,11,16,1,0,1,0,0,0,0,0,1,0
TG,1404.0,2021,11,17,2,0,1,0,0,0,0,0,1,0
TG,1524.0,2021,11,18,3,0,1,0,0,0,0,0,1,0
TG,1756.0,2021,11,19,4,0,1,0,0,0,0,0,1,0
TG,1322.0,2021,11,20,5,0,1,0,0,0,0,0,1,0
TG,1227.0,2021,11,26,4,0,1,0,0,0,0,0,1,0
TG,1395.0,2021,11,27,5,0,1,0,0,0,0,0,1,0
TG,1404.0,2021,11,29,0,0,1,0,0,0,0,0,1,0
TG,1567.0,2021,11,30,1,0,1,0,0,0,0,0,1,0
TG,1177.0,2021,12,1,2,0,1,0,0,0,0,0,1,0
TG,1510.0,2021,12,2,3,0,1,0,0,0,0,0,1,0
TG,1618.0,2021,12,3,4,0,1,0,0,0,0,0,1,0
TG,1549.0,2021,12,4,5,0,1,0,0,0,0,0,1,0
TG,1194.0,2021,12,6,0,0,1,0,0,0,0,0,1,0
TG,1798.0,2021,12,7,1,0,1,0,0,0,0,0,1,0
TG,1303.0,2021,12,8,2,0,1,0,0,0,0,0,1,0
TG,1285.0,2021,12,9,3,0,1,0,0,0,0,0,1,0
TG,1160.0,2021,12,10,4,0,1,0,0,0,0,0,1,0
TG,1109.0,2021,12,11,5,0,1,0,0,0,0,0,1,0
TG,1094.0,2021,12,13,0,0,1,0,0,0,0,0,1,0
TG,1378.0,2021,12,14,1,0,1,0,0,0,0,0,1,0
TG,1799.0,2021,12,15,2,0,1,0,0,0,0,0,1,0
TG,1799.0,2021,12,16,3,0,1,0,0,0,0,0,1,0
TG,1661.0,2021,12,17,4,0,1,0,0,0,0,0,1,0
TG,1493.0,2021,12,18,5,0,1,0,0,0,0,0,1,0
TG,1080.0,2021,12,20,0,0,1,0,0,0,0,0,1,0
TG,2050.0,2021,12,21,1,0,1,0,0,0,0,0,1,0
TG,1829.0,2021,12,22,2,0,1,0,0,0,0,0,1,0
TG,1833.0,2021,12,23,3,0,1,0,0,0,0,0,1,0
TG,1636.0,2021,12,24,4,0,1,0,0,0,0,0,1,0
TG,1723.0,2021,12,25,5,1,1,0,0,0,0,0,1,0
TG,1461.0,2021,12,27,0,0,1,0,0,0,0,0,1,0
TG,1551.0,2021,12,28,1,0,1,0,0,0,0,0,1,0
TG,1701.0,2021,12,29,2,0,1,0,0,0,0,0,1,0
TG,1738.0,2021,12,30,3,0,1,0,0,0,0,0,1,0
TG,2105.0,2021,12,31,4,0,1,0,0,0,0,0,1,0
TG,2451.0,2022,1,3,0,0,1,0,0,0,0,0,1,0
TG,1475.0,2022,1,4,1,0,1,0,0,0,0,0,1,0
TG,1461.0,2022,1,5,2,0,1,0,0,0,0,0,1,0
TG,1542.0,2022,1,6,3,0,1,0,0,0,0,0,1,0
TG,1826.0,2022,1,7,4,0,1,0,0,0,0,0,1,0
TG,1744.0,2022,1,8,5,0,1,0,0,0,0,0,1,0
TG,1722.0,2022,1,10,0,0,1,0,0,0,0,0,1,0
TG,1504.0,2022,1,11,1,0,1,0,0,0,0,0,1,0
TG,1577.0,2022,1,12,2,0,1,0,0,0,0,0,1,0
TG,1560.0,2022,1,13,3,0,1,0,0,0,0,0,1,0
TG,1885.0,2022,1,14,4,0,1,0,0,0,0,0,1,0
TG,2129.0,2022,1,15,5,0,1,0,0,0,0,0,1,0
TG,2006.0,2022,1,17,0,0,1,0,0,0,0,0,1,0
TG,1774.0,2022,1,18,1,0,1,0,0,0,0,0,1,0
TG,1699.0,2022,1,19,2,0,1,0,0,0,0,0,1,0
TG,2043.0,2022,1,20,3,0,1,0,0,0,0,0,1,0
TG,1816.0,2022,1,21,4,0,1,0,0,0,0,0,1,0
TG,2844.0,2022,1,22,5,0,1,0,0,0,0,0,1,0
TG,2087.0,2022,1,24,0,0,1,0,0,0,0,0,1,0
TG,1976.0,2022,1,25,1,0,1,0,0,0,0,0,1,0
TG,1904.0,2022,1,26,2,0,1,0,0,0,0,0,1,0
TG,2030.0,2022,1,27,3,0,1,0,0,0,0,0,1,0
TG,1912.0,2022,1,28,4,0,1,0,0,0,0,0,1,0
TG,2129.0,2022,1,29,5,0,1,0,0,0,0,0,1,0
TG,1597.0,2022,1,30,6,1,1,0,0,0,0,0,1,0
TG,6065.0,2022,2,4,4,0,1,0,0,0,0,0,1,0
TG,3113.0,2022,2,5,5,0,1,0,0,0,0,0,1,0
TG,2298.0,2022,2,7,0,0,1,0,0,0,0,0,1,0
TG,2483.0,2022,2,8,1,0,1,0,0,0,0,0,1,0
TG,2500.0,2022,2,9,2,0,1,0,0,0,0,0,1,0
TG,2075.0,2022,2,10,3,0,1,0,0,0,0,0,1,0
TG,2089.0,2022,2,11,4,0,1,0,0,0,0,0,1,0
TG,3105.0,2022,2,14,0,0,1,0,0,0,0,0,1,0
TG,3267.0,2022,2,15,1,0,1,0,0,0,0,0,1,0
TG,2791.0,2022,2,16,2,0,1,0,0,0,0,0,1,0
TG,2478.0,2022,2,17,3,0,1,0,0,0,0,0,1,0
TG,2350.0,2022,2,18,4,0,1,0,0,0,0,0,1,0
TG,2277.0,2022,2,19,5,0,1,0,0,0,0,0,1,0
TG,2713.0,2022,2,21,0,0,1,0,0,0,0,0,1,0
TG,3090.0,2022,2,22,1,0,1,0,0,0,0,0,1,0
TG,3708.0,2022,2,23,2,0,1,0,0,0,0,0,1,0
TG,3510.0,2022,2,24,3,0,1,0,0,0,0,0,1,0
TG,3620.0,2022,2,25,4,0,1,0,0,0,0,0,1,0
TG,3811.0,2022,2,26,5,0,1,0,0,0,0,0,1,0
TG,3608.0,2022,2,28,0,0,1,0,0,0,0,0,1,0
TG,4383.0,2022,3,1,1,1,1,0,0,0,0,0,1,0
TG,3251.0,2022,3,2,2,0,1,0,0,0,0,0,1,0
TG,4032.0,2022,3,3,3,0,1,0,0,0,0,0,1,0
TG,3313.0,2022,3,4,4,0,1,0,0,0,0,0,1,0
TG,4423.0,2022,3,5,5,0,1,0,0,0,0,0,1,0
TG,3542.0,2022,3,7,0,0,1,0,0,0,0,0,1,0
TG,2644.0,2022,3,8,1,0,1,0,0,0,0,0,1,0
TG,3330.0,2022,3,9,2,0,1,0,0,0,0,0,1,0
TG,3572.0,2022,3,10,3,0,1,0,0,0,0,0,1,0
TG,3321.0,2022,3,11,4,0,1,0,0,0,0,0,1,0
TG,3256.0,2022,3,12,5,0,1,0,0,0,0,0,1,0
TG,3517.0,2022,3,14,0,0,1,0,0,0,0,0,1,0
TG,2684.0,2022,3,15,1,0,1,0,0,0,0,0,1,0
TG,2727.0,2022,3,16,2,0,1,0,0,0,0,0,1,0
TG,5407.0,2022,3,17,3,0,1,0,0,0,0,0,1,0
TG,7513.0,2022,3,18,4,0,1,0,0,0,0,0,1,0
TG,4989.0,2022,3,19,5,0,1,0,0,0,0,0,1,0
TG,4673.0,2022,3,21,0,0,1,0,0,0,0,0,1,0
TG,5578.0,2022,3,22,1,0,1,0,0,0,0,0,1,0
TG,5094.0,2022,3,23,2,0,1,0,0,0,0,0,1,0
TG,4789.0,2022,3,24,3,0,1,0,0,0,0,0,1,0
TG,10044.0,2022,3,25,4,0,1,0,0,0,0,0,1,0
TG,6580.0,2022,3,26,5,0,1,0,0,0,0,0,1,0
TG,7207.0,2022,3,28,0,0,1,0,0,0,0,0,1,0
TG,6590.0,2022,3,29,1,0,1,0,0,0,0,0,1,0
TG,6249.0,2022,3,30,2,0,1,0,0,0,0,0,1,0
TG,5239.0,2022,3,31,3,0,1,0,0,0,0,0,1,0
TG,4491.0,2022,4,1,4,0,1,0,0,0,0,0,1,0
TG,4491.0,2022,4,2,5,0,1,0,0,0,0,0,1,0
TG,4438.0,2022,4,4,0,0,1,0,0,0,0,0,1,0
TG,5577.0,2022,4,5,1,0,1,0,0,0,0,0,1,0
TG,5286.0,2022,4,6,2,0,1,0,0,0,0,0,1,0
TG,6708.0,2022,4,7,3,0,1,0,0,0,0,0,1,0
TG,6451.0,2022,4,8,4,0,1,0,0,0,0,0,1,0
TG,5294.0,2022,4,9,5,0,1,0,0,0,0,0,1,0
TG,7316.0,2022,4,11,0,0,1,0,0,0,0,0,1,0
TG,5941.0,2022,4,12,1,0,1,0,0,0,0,0,1,0
TG,5912.0,2022,4,13,2,0,1,0,0,0,0,0,1,0
TG,5330.0,2022,4,14,3,0,1,0,0,0,0,0,1,0
TG,4922.0,2022,4,15,4,0,1,0,0,0,0,0,1,0
TG,5025.0,2022,4,16,5,0,1,0,0,0,0,0,1,0
TG,5006.0,2022,4,18,0,0,1,0,0,0,0,0,1,0
TG,5787.0,2022,4,19,1,0,1,0,0,0,0,0,1,0
TG,7784.0,2022,4,20,2,0,1,0,0,0,0,0,1,0
TG,6018.0,2022,4,21,3,0,1,0,0,0,0,0,1,0
TG,5980.0,2022,4,22,4,0,1,0,0,0,0,0,1,0
TG,6443.0,2022,4,23,5,0,1,0,0,0,0,0,1,0
TG,4948.0,2022,4,25,0,0,1,0,0,0,0,0,1,0
TG,5064.0,2022,4,26,1,0,1,0,0,0,0,0,1,0
TG,4915.0,2022,4,27,2,0,1,0,0,0,0,0,1,0
TG,5508.0,2022,4,28,3,0,1,0,0,0,0,0,1,0
TG,5998.0,2022,4,29,4,0,1,0,0,0,0,0,1,0
TG,5415.0,2022,4,30,5,0,1,0,0,0,0,0,1,0
TG,4891.0,2022,5,2,0,0,1,0,0,0,0,0,1,0
TG,5726.0,2022,5,5,3,1,1,0,0,0,0,0,1,0
TG,5073.0,2022,5,7,5,0,1,0,0,0,0,0,1,0
TG,5000.0,2022,5,9,0,0,1,0,0,0,0,0,1,0
TG,6638.0,2022,5,10,1,0,1,0,0,0,0,0,1,0
TG,5273.0,2022,5,12,3,0,1,0,0,0,0,0,1,0
TG,5000.0,2022,5,14,5,0,1,0,0,0,0,0,1,0
TG,5000.0,2022,5,16,0,0,1,0,0,0,0,0,1,0
TG,10000.0,2022,5,17,1,0,1,0,0,0,0,0,1,0
TG,6917.0,2022,5,18,2,0,1,0,0,0,0,0,1,0
TG,8988.0,2022,5,23,0,0,1,0,0,0,0,0,1,0
TG,8048.0,2022,5,24,1,0,1,0,0,0,0,0,1,0
TG,8383.0,2022,5,25,2,0,1,0,0,0,0,0,1,0
TG,11045.0,2022,5,26,3,0,1,0,0,0,0,0,1,0
TG,11625.0,2022,5,27,4,0,1,0,0,0,0,0,1,0
TG,7177.0,2022,5,31,1,0,1,0,0,0,0,0,1,0
