item,corporation,location,price,year,dow,is_holiday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
TG,A,J,1451.0,2019,5,0,0,0,0,0,0,0,0,0,0,0,1,0
TG,A,J,0.0,2019,6,1,0,0,0,0,0,0,0,0,0,0,1,0
TG,A,J,1143.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TG,A,J,843.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TG,A,J,898.0,2019,2,0,0,0,0,0,0,0,0,0,0,0,1,0
TG,A,J,911.0,2019,3,0,0,0,0,0,0,0,0,0,0,0,1,0
TG,A,J,1389.0,2019,4,0,0,0,0,0,0,0,0,0,0,0,1,0
TG,A,J,1483.0,2019,5,0,0,0,0,0,0,0,0,0,0,0,1,0
TG,A,J,0.0,2019,6,1,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1252.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1110.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1153.0,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1100.0,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,869.0,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,765.0,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,0.0,2019,6,1,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1100.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,754.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,789.0,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1135.0,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1216.0,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,838.0,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,0.0,2019,6,1,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1147.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,723.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,903.0,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,928.0,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,796.0,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1029.0,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,0.0,2019,6,1,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,870.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1279.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,803.0,2019,2,1,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,908.0,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,770.0,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,787.0,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,0.0,2019,6,1,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,1047.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,923.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TG,A,J,0.0,2020,2,1,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,3,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,992.0,2020,4,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1043.0,2020,5,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1070.0,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,864.0,2020,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,800.0,2020,2,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,785.0,2020,3,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,938.0,2020,4,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,928.0,2020,5,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,2662.0,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,2044.0,2020,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,2740.0,2020,2,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,2125.0,2020,3,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1754.0,2020,4,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,2109.0,2020,5,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,2433.0,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,2022.0,2020,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1602.0,2020,2,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1050.0,2020,3,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,5685.0,2020,4,1,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,5,1,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1650.0,2020,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,5054.0,2020,2,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1177.0,2020,3,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1449.0,2020,4,0,1,0,0,0,0,0,0,0,0,0,0,0
TG,A,J,1309.0,2020,5,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,756.0,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,748.0,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,727.0,2020,2,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,873.0,2020,3,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,778.0,2020,4,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1093.0,2020,5,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1210.0,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1248.0,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1235.0,2020,2,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1374.0,2020,3,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,854.0,2020,4,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1413.0,2020,5,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1643.0,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1367.0,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,2075.0,2020,2,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,1733.0,2020,3,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,2268.0,2020,4,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,2348.0,2020,5,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,4554.0,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,3822.0,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,3701.0,2020,2,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,2800.0,2020,4,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,1,0,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,3371.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,1200.0,2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,3620.0,2020,2,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,3703.0,2020,3,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4667.0,2020,4,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,2781.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4077.0,2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4267.0,2020,2,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4550.0,2020,4,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4638.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,3454.0,2020,2,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4575.0,2020,3,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,5338.0,2020,4,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,5014.0,2020,5,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4634.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,5600.0,2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4798.0,2020,2,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4951.0,2020,3,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,3752.0,2020,4,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4147.0,2020,5,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4338.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,4864.0,2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5391.0,2020,3,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5453.0,2020,4,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5712.0,2020,5,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5531.0,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,4562.0,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5752.0,2020,2,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,6146.0,2020,3,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5584.0,2020,4,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,6340.0,2020,5,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5708.0,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,4952.0,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5027.0,2020,2,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,4741.0,2020,3,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,6080.0,2020,4,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5728.0,2020,5,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5176.0,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,3246.0,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,3605.0,2020,2,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,3463.0,2020,3,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,3323.0,2020,4,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,3838.0,2020,5,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5263.0,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,4358.0,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,9000.0,2020,3,1,0,0,0,1,0,0,0,0,0,0,0,0
TG,A,J,5316.0,2020,4,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,5000.0,2020,5,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,9000.0,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,1,1,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,10000.0,2020,3,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,8000.0,2020,5,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,7801.0,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,8490.0,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,8694.0,2020,3,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,8198.0,2020,5,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,7806.0,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,1,0,0,0,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,6157.0,2020,4,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,5,1,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,7311.0,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,7383.0,2020,2,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,6580.0,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,7013.0,2020,3,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,6933.0,2020,4,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,5629.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,7000.0,2020,5,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,7000.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TG,A,J,6909.0,2020,2,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,5512.0,2020,4,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,7667.0,2020,3,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,6388.0,2020,4,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,5931.0,2020,2,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,7456.0,2020,3,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,8667.0,2020,4,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,5159.0,2020,5,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,6660.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,6815.0,2020,5,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,6667.0,2020,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,9000.0,2020,2,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,1,0,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,9000.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,5,1,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,7001.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,10122.0,2020,3,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,7082.0,2020,2,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,6333.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TG,A,J,6837.0,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,11333.0,2020,3,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,5,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,5870.0,2020,2,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,3,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,5628.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,5412.0,2020,5,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,6338.0,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,5559.0,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,5510.0,2020,2,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,4571.0,2020,3,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,4642.0,2020,5,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,6280.0,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,3250.0,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,2,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,5092.0,2020,3,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,3133.0,2020,5,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,1694.0,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,1624.0,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,2,1,0,0,0,0,0,0,0,0,1,0,0,0
TG,A,J,0.0,2020,3,1,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,0.0,2020,4,1,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,0.0,2020,5,1,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,1220.0,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,2104.0,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,1602.0,2020,2,0,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,2034.0,2020,3,0,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,1434.0,2020,4,1,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,1463.0,2020,5,0,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,0.0,2020,6,1,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,1443.0,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,1214.0,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TG,A,J,1686.0,2020,2,0,0,0,0,0,0,0,0,0,0,1,0,0
